subLot,lot,bloc,transactionDate,street,houseNumber,apartmentNumber,price,grossArea,netArea,rooms,ppsm,ppr,floor,floors,apartmentsInBuilding,parking,storage,roof,yard,constructionYear,,,,,,,,,,,,,,,,,,,
3,61,6958,19/11/2013,49,52,,1000001,63,54,2.5,18519,400000.4,1,4,,,,,,1951,,,,,,,,,,,,,,,,,,,
9,52,6963,11/11/2012,49,18,,749999,55,,2,13636,374999.5,2,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
10,62,6963,06/11/2012,49,42,,2470000,58,58,3,42586,823333.33,2,4,,,,,,1960,,,,,,,,,,,,,,,,,,,
13,62,6963,11/09/2012,49,42,,2730000,58,,3,47069,910000,3,4,,,,,,1963,,,,,,,,,,,,,,,,,,,
1,582,6217,24/12/2017,50,14,0,2308893,86,76,3,30380,769631,2,4,17,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
38,838,6111,21/12/2017,50,8,0,6155500,117,117,4,52611,1538875,10,17,60,1,0,0,0,1970,,,,,,,,,,,,,,,,,,,
87,838,6111,23/11/2017,50,10,0,5262599,98,0,3,53700,1754199.67,8,17,20,0,0,0,0,1974,,,,,,,,,,,,,,,,,,,
6,103,7083,31/12/2013,51,1,,940000,28,28,2,33571,470000,1,4,18,,,,,1940,,,,,,,,,,,,,,,,,,,
16,103,7083,11/12/2013,51,1,,1500000,58,58,2.5,25862,600000,3,4,,,,,,1960,,,,,,,,,,,,,,,,,,,
0,38,6920,14/02/2021,52,13,1,4155895,48,48,2,86581,2077948,1,5,69,0,0,0,0,2024,,,,,,,,,,,,,,,,,,,
313,38,6920,19/10/2020,52,13,14,2620000,68,68,3,38529,873333,3,6,69,2,0,0,0,2020,,,,,,,,,,,,,,,,,,,
0,38,6920,06/10/2020,52,13,15,4116000,49,49,2,84000,2058000,5,5,69,0,0,0,0,2024,,,,,,,,,,,,,,,,,,,
1,158,7085,15/09/2020,52,132,1,4270000,62,65,3,65692,1423333,1,4,9,1,0,0,0,1970,,,,,,,,,,,,,,,,,,,
0,154,7085,30/08/2020,52,142,6,3250000,81,81,3,40123,1083333,3,4,8,0,0,0,0,1940,,,,,,,,,,,,,,,,,,,
16,38,6920,12/08/2020,52,13,0,4375000,48,1,2,4375000,2187500,5,5,69,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
0,38,6920,06/08/2020,52,13,10,4350000,66,1,3,4350000,1450000,5,5,69,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
0,38,6920,04/08/2020,52,13,10,6875498,84,1,4,6875498,1718875,5,5,69,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
18,38,6920,27/07/2020,52,13,18,3862069,53,1,2,3862069,1931035,5,5,69,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
5,38,6920,29/06/2020,52,13,0,5100000,84,1,4,5100000,1275000,4,5,69,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
13,38,6920,24/05/2020,52,13,0,5200000,68,1,3,5200000,1733333,5,5,69,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
0,39,7245,18/05/2020,52,24,33,2250000,171,171,4,13158,562500,13,20,64,2,0,0,0,2017,,,,,,,,,,,,,,,,,,,
1,39,7245,18/05/2020,52,24,34,1260000,171,171,4,7368,315000,13,20,64,2,0,0,0,2017,,,,,,,,,,,,,,,,,,,
0,39,7245,17/05/2020,52,24,1,6800000,135,135,3,50370,2266667,7,20,64,2,0,0,0,2017,,,,,,,,,,,,,,,,,,,
25,169,6904,21/04/2015,52,107,0,6700000,130,130,4,51538,1675000,4,6,0,0,0,0,0,1990,,,,,,,,,,,,,,,,,,,
5,43,7437,10/12/2017,52,71,5,2675000,58,58,3,46121,891666.67,3,5,10,0,0,0,0,1985,,,,,,,,,,,,,,,,,,,
7,38,6920,23/11/2017,52,13,0,3485000,48,48,3,72604,1161666.67,3,5,69,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
9,38,6920,23/11/2017,52,13,0,3700000,47,47,2,78723,1850000,2,5,69,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
4,39,6920,20/11/2017,52,13,0,2976835,48,48,2,62017,1488417.5,3,5,69,0,0,0,0,2000,,,,,,,,,,,,,,,,,,,
0,38,6920,20/11/2017,52,13,0,4260425,53,53,2,80385,2130212.5,0,5,69,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
18,38,6920,20/11/2017,52,13,0,4080002,53,53,2,76981,2040001,4,5,69,0,0,0,0,2020,,,,,,,,,,,,,,,,,,,
9,38,6920,07/11/2017,52,13,0,3382451,0,47,2,71967,1691225.5,4,6,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
0,39,7245,28/12/2016,52,22,0,11756800,191,0,4,61554,2939200,17,18,72,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
19,194,6936,05/12/2016,52,59,0,1310000,67,0,4,21642,362500,4,5,4,0,0,0,0,2004,,,,,,,,,,,,,,,,,,,
5,38,7437,04/12/2016,52,77,0,2970000,64,61,3,48689,990000,2,3,7,0,0,0,0,1965,,,,,,,,,,,,,,,,,,,
17,194,6936,22/11/2016,52,59,0,3425000,67,0,3.5,51119,978571.43,3,5,10,0,0,0,0,2003,,,,,,,,,,,,,,,,,,,
7,15,7453,31/12/2013,52,41,,6750002,130,,4,51923,1687500.5,3,3,,,,,,1960,,,,,,,,,,,,,,,,,,,
8,15,7453,31/12/2013,52,41,,14035000,209,,5,67153,2807000,3,3,,,,51,,2014,,,,,,,,,,,,,,,,,,,
8,2,7455,24/12/2013,52,78,,2200000,77,77,3,28571,733333.33,2,3,,,,,,1930,,,,,,,,,,,,,,,,,,,
0,30,6926,05/09/2019,53,6,0,5450000,151,151,4,36093,1362500,0,3,4,1,0,0,50,1999,,,,,,,,,,,,,,,,,,,
55,129,6631,26/03/2018,54,1,55,13442618,0,184,6,73058,2240436,13,16,70,4,0,0,0,2020,,,,,,,,,,,,,,,,,,,
57,129,6631,19/03/2018,54,1,0,15335864,140,140,5,109542,3067173,14,16,0,0,0,0,0,2018,,,,,,,,,,,,,,,,,,,
12,129,6631,13/03/2018,54,1,0,4253462,0,76,3,55967,1417821,3,16,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
25,128,6631,11/03/2018,54,7,0,435714,68,60,4,7262,108929,1,6,24,0,0,0,0,1980,,,,,,,,,,,,,,,,,,,
37,130,6631,20/04/2015,54,10,37,2480000,61,61,3,40656,826667,7,8,48,,,,,1974,,,,,,,,,,,,,,,,,,,
49,127,6631,24/03/2015,54,13,0,4850000,200,0,5,24250,970000,6,7,0,0,0,0,0,1995,,,,,,,,,,,,,,,,,,,
49,127,6631,24/03/2015,54,13,,4850000,200,,5,24250,970000,6,7,,,,,,1995,,,,,,,,,,,,,,,,,,,
11,129,6631,27/12/2017,54,1,0,4097543,0,77,3,53215,1365847.67,3,17,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
5,129,6631,13/12/2017,54,1,0,4002433,100,100,4,40024,1000608.25,2,16,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
6,129,6631,13/12/2017,54,1,0,4100980,0,100,4,41010,1025245,2,16,0,0,0,0,0,2017,,,,,,,,,,,,,,,,,,,
0,3,6135,05/07/2020,55,7,1,321250,110,110,2,2920,160625,1,2,2,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
45,3,6135,15/12/2014,55,1,,449999,30,,1,15000,449999,1,3,,,,,,1950,,,,,,,,,,,,,,,,,,,
0,3,6135,27/11/2014,55,1,,1600000,60,,3,26667,533333.33,1,1,,,,,,1960,,,,,,,,,,,,,,,,,,,
323,3,6135,20/11/2014,55,1,,655001,60,,2.5,10917,262000.4,1,1,3,,,,,1950,,,,,,,,,,,,,,,,,,,
323,3,6135,19/11/2014,55,1,,1249998,109,,3,11468,416666,1,3,2,,,,,2014,,,,,,,,,,,,,,,,,,,
0,3,6135,18/11/2014,55,1,,310000,30,,1.5,10333,206666.67,1,2,,,,,,1950,,,,,,,,,,,,,,,,,,,
0,3,6135,17/11/2014,55,1,,730000,50,,2,14600,365000,3,3,,,,,,1970,,,,,,,,,,,,,,,,,,,
127,3,6135,10/11/2014,55,1,,810000,44,44,3,18409,270000,2,2,2,,,,,2014,,,,,,,,,,,,,,,,,,,
71,3,6135,27/10/2014,55,1,,1550000,71,,4,21831,387500,1,2,,,,,,1950,,,,,,,,,,,,,,,,,,,
0,3,6135,25/12/2013,55,1,,1045000,,80,4,13063,261250,4,6,,,,,,2014,,,,,,,,,,,,,,,,,,,
-1,3,6135,25/12/2013,55,1,,1045000,,80,4,13063,261250,4,6,,,,,,2014,,,,,,,,,,,,,,,,,,,
-2,3,6135,25/12/2013,55,1,,1045000,,80,4,13063,261250,1,6,,,,,,2014,,,,,,,,,,,,,,,,,,,
0,3,6135,05/11/2013,55,1,,1180000,100,,4,11800,295000,0,5,,,,,,2013,,,,,,,,,,,,,,,,,,,
4,22,6982,18/12/2014,56,17,,1050000,46,46,2.5,22826,420000,1,2,,,,,,1960,,,,,,,,,,,,,,,,,,,
10,12,9032,24/02/2021,57,10,9,1645000,55,55,3,29909,548333,3,4,14,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
0,14,6943,28/04/2015,57,12,,1250001,48,,2,26042,625001,4,6,,,,,,2014,,,,,,,,,,,,,,,,,,,
8,58,6977,13/12/2017,57,17,0,1599999,49,51,2,31373,799999.5,1,3,9,0,0,0,0,1930,,,,,,,,,,,,,,,,,,,
0,14,6943,23/11/2014,57,12,0,1173000,50,0,3,23460,391000,4,6,0,0,0,0,0,2014,,,,,,,,,,,,,,,,,,,
0,14,6943,23/11/2014,57,12,,1173000,50,,3,23460,391000,4,6,,,,,,2014,,,,,,,,,,,,,,,,,,,
30,15,9032,26/12/2013,57,20,0,1265001,46,0,3,27500,421667,4,6,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,
35,14,9032,11/12/2013,57,20,0,1250000,50,0,3,25000,416666.67,4,6,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,
0,14,6943,04/12/2013,57,12,0,1059999,51,0,2,20784,529999.5,2,5,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,
0,15,9032,07/11/2013,57,20,0,934999,45,0,3,20778,311666.33,3,6,0,0,0,0,0,2013,,,,,,,,,,,,,,,,,,,
0,14,6943,17/12/2012,57,12,0,1080000,50,50,2,21600,540000,4,7,21,1,0,0,0,2012,,,,,,,,,,,,,,,,,,,
7,14,6943,02/05/2011,57,12,0,854616,0,50,2,17092,427308,2,0,0,0,0,0,0,2012,,,,,,,,,,,,,,,,,,,
4,14,6943,10/04/2011,57,12,0,899584,0,50,2,17992,449792,1,7,0,0,0,0,0,2011,,,,,,,,,,,,,,,,,,,
9,14,6943,05/04/2011,57,12,0,834264,0,51,2,16358,417132,1,0,0,0,0,0,0,2011,,,,,,,,,,,,,,,,,,,
2,14,6943,04/04/2011,57,12,0,880051,0,52,2,16924,440025.5,1,0,0,0,0,0,0,2012,,,,,,,,,,,,,,,,,,,
11,14,6943,27/01/2011,57,12,0,915000,0,45,2,20333,457500,2,7,0,0,0,0,0,2012,,,,,,,,,,,,,,,,,,,
13,45,6913,11/11/2009,58,27,,1800000,,71,3,25352,600000,3,,,,,,,1970,,,,,,,,,,,,,,,,,,,
6,19,6913,06/07/2009,58,28,,1860000,,67,4,27761,465000,2,,,,,,,1999,,,,,,,,,,,,,,,,,,,
6,45,6913,03/04/2009,58,27,,2000000,,87,3.5,22989,571429,1,,,,,,,1999,,,,,,,,,,,,,,,,,,,
4,45,6913,15/01/2009,58,27,,2100000,,90,4,23333,525000,1,,,,,,,1956,,,,,,,,,,,,,,,,,,,
2,59,6910,02/12/2008,58,23,,1350000,,82,3,16463,450000,1,,,,,,,1961,,,,,,,,,,,,,,,,,,,
4,19,6913,12/09/2008,58,28,,1650000,,67,4,24627,412500,1,,,,,,,1990,,,,,,,,,,,,,,,,,,,
13,45,6913,30/06/2008,58,27,,1350000,,71,3,19014,450000,3,,,,,,,1971,,,,,,,,,,,,,,,,,,,
3,42,6913,14/01/2008,58,32,,8000000,,244,5,24590,1200000,1,3,4,,,,,1940,,,,,,,,,,,,,,,,,,,
20,66,6910,20/02/2005,58,12,,583838,,37,2,15779,291919,3,4,,,,,,1940,,,,,,,,,,,,,,,,,,,
7,45,6910,10/01/2005,58,19,,830490,,74,3,11223,276830,1,3,,,,,,1935,,,,,,,,,,,,,,,,,,,
9,23,6910,30/11/2004,58,15,,1038825,,87,4,11941,259706,2,3,9,,,,,1939,,,,,,,,,,,,,,,,,,,
25,66,6910,11/08/2004,58,12,,938745,,67,4,14011,234686,4,5,,,,21,,1935,,,,,,,,,,,,,,,,,,,
8,66,6910,01/08/2004,58,12,,442568,,29,1,15261,442568,0,4,,,,,,1965,,,,,,,,,,,,,,,,,,,
23,66,6910,04/04/2004,58,12,,846563,,69,3,12269,282188,4,5,,,,19,,1935,,,,,,,,,,,,,,,,,,,
19,66,6910,15/03/2004,58,12,,562625,,38,2,14806,281313,3,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
15,66,6910,21/01/2004,58,12,,397980,,34,2,11705,198990,1,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
10,45,6913,12/01/2004,58,27,,1078218,,87,3.5,12393,308062,2,6,24,,,,,1970,,,,,,,,,,,,,,,,,,,
24,66,6910,29/12/2003,58,12,,851760,,57,3,14943,283920,4,,,,,,,1935,,,,,,,,,,,,,,,,,,,
21,66,6910,16/12/2003,58,12,,567970,,33,2,17211,283985,3,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
12,66,6910,15/12/2003,58,12,,544000,,40,2,13600,272000,1,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
11,66,6910,04/11/2003,58,12,,537480,,50,2,10750,268740,1,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
17,66,6910,04/09/2003,58,12,,577200,,40,2,14430,288600,2,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
22,66,6910,21/08/2003,58,12,,692230,,60,2.5,11537,276892,3,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
14,66,6910,21/07/2003,58,12,,672752,,55,3,12232,224251,1,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
18,66,6910,25/06/2003,58,12,,697280,,55,3,12678,232427,2,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
13,66,6910,03/06/2003,58,12,,547000,,40,2,13675,273500,1,5,,,,,,1935,,,,,,,,,,,,,,,,,,,
16,66,6910,03/04/2003,58,12,,918808,,92,4,9987,229702,2,4,,,,,,1935,,,,,,,,,,,,,,,,,,,
12,59,6910,03/04/2003,58,23,,1786312,,116,3,15399,595437,4,4,,,,146,,1954,,,,,,,,,,,,,,,,,,,
0,62,6910,04/06/2002,58,18,,751184,,82,3,9161,250395,4,4,,,,,,1950,,,,,,,,,,,,,,,,,,,
14,59,6910,14/04/2002,58,23,,764775,,69,3,11084,254925,2,3,9,,,,,1936,,,,,,,,,,,,,,,,,,,
3,1,6913,03/12/2013,58,22,,5000000,111,,3,45045,1666666.67,1,3,,,,,,1950,,,,,,,,,,,,,,,,,,,
0,1,6913,28/11/2013,58,22,,3250000,67,67,3,48507,1083333.33,1,3,,,,,,1926,,,,,,,,,,,,,,,,,,,
3,1,6913,04/08/2011,58,22,,3800000,,128,4,29688,950000,0,,,,,,,2011,,,,,,,,,,,,,,,,,,,
0,1,6913,03/05/2011,58,22,,1695600,,63,2.5,26914,678240,0,,,,,,,1937,,,,,,,,,,,,,,,,,,,
-1,1,6913,03/05/2011,58,22,,3767400,,112,5,33638,753480,0,,,,,,146,1937,,,,,,,,,,,,,,,,,,,
7,44,6910,14/04/2011,58,17,,1700000,75,68,3,25000,566666.67,0,,,,,,,1932,,,,,,,,,,,,,,,,,,,
0,1,6913,16/02/2011,58,22,,5568000,,185,4,30097,1392000,0,,,,,,,1936,,,,,,,,,,,,,,,,,,,
6,63,6910,24/10/2006,58,16,,663865,,66,2.5,10059,265546,2,,,,,,,1930,,,,,,,,,,,,,,,,,,,
13,59,6910,10/10/2006,58,23,,811408,,68,2.5,11932,324563.2,2,3,8,,,,,1936,,,,,,,,,,,,,,,,,,,
4,23,6910,30/05/2006,58,15,,1028964,,57,3,18052,342988,1,3,9,,,,,1946,,,,,,,,,,,,,,,,,,,
11,66,6910,23/02/2006,58,12,,602496,,33,1.5,18257,401664,1,4,,,,,,1935,,,,,,,,,,,,,,,,,,,
7,71,6977,29/04/2018,59,8,0,1510000,49,49,2,30816,755000,1,3,15,0,0,0,0,1950,,,,,,,,,,,,,,,,,,,
7,71,6977,22/02/2018,59,8,7,100000,49,49,2,2041,50000,3,4,12,0,0,0,0,1960,,,,,,,,,,,,,,,,,,,
7,2,7384,06/12/2020,60,61,7,1550000,53,53,2,29245,775000,2,34,220,1,0,0,0,2007,,,,,,,,,,,,,,,,,,,
21,1,7016,10/06/2020,60,2,21,2230000,48,48,2,46458,1115000,2,10,64,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
22,1,7016,10/06/2020,60,2,22,2230000,51,51,2,43725,1115000,2,10,64,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
58,1,7016,27/05/2020,60,2,58,4500000,67,67,3,67164,1500000,7,10,64,0,0,0,0,2023,,,,,,,,,,,,,,,,,,,
59,1,7016,27/05/2020,60,2,59,8500000,98,98,3,86735,2833333,7,10,64,0,0,41,0,2021,,,,,,,,,,,,,,,,,,,
150,2,7384,29/04/2018,60,61,180,4625508,85,85,3,54418,1541836,18,34,220,1,0,0,0,2007,,,,,,,,,,,,,,,,,,,
22,157,7016,14/04/2015,60,2,,2349998,58,,2,40517,1174999,4,5,,,,,,2012,,,,,,,,,,,,,,,,,,,
20,4,7016,11/12/2002,60,10,,475524,,33,,14410,,1,2,,,,,,1950,,,,,,,,,,,,,,,,,,,
11,1,7083,24/09/2019,60,32,0,2625000,83,83,3,31627,875000,3,5,16,0,0,0,0,1930,,,,,,,,,,,,,,,,,,,
605,31,7012,01/12/2014,60,61,,6400000,167,167,6,38323,1066666.67,6,7,,,,,,2009,,,,,,,,,,,,,,,,,,,
0,31,7012,30/10/2014,60,61,,4500000,75,,3,60000,1500000,31,35,,,,,,2005,,,,,,,,,,,,,,,,,,,
7,4,7083,25/11/2013,60,38,,500000,100,100,4,5000,125000,2,4,,,,,,1970,,,,,,,,,,,,,,,,,,,
0,95,7016,25/11/2013,60,30,,1550000,,75,3,20667,516666.67,12,14,,,,,,2013,,,,,,,,,,,,,,,,,,,
0,95,7016,07/11/2012,60,30,,2816310,75,75,3,37551,938770,12,13,,1,,,,2012,,,,,,,,,,,,,,,,,,,
122,95,7016,27/08/2012,60,30,,3500000,,127,4,28071,891240,12,,,,,,,2012,,,,,,,,,,,,,,,,,,,
48,95,7016,19/05/2011,60,30,,7500000,,10,7,763920,1091314.29,0,,,,,,,1970,,,,,,,,,,,,,,,,,,,
14,2,7016,05/02/2006,60,4,,778540,,87,3,8949,259513.33,0,1,,,,,,1950,,,,,,,,,,,,,,,,,,,
9,65,6977,22/04/2015,61,5,,1450001,,55,3,26364,483334,3,6,,,,,,2016,,,,,,,,,,,,,,,,,,,
9,65,6977,22/04/2015,61,5,0,1450001,0,55,3,26364,483334,3,6,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
2,65,6977,21/04/2015,61,5,,1410000,,55,3,25636,470000,1,6,,,,,,2015,,,,,,,,,,,,,,,,,,,
17,65,6977,21/04/2015,61,5,,2260000,,80,4,28250,565000,6,6,,,,,,2016,,,,,,,,,,,,,,,,,,,
2,65,6977,21/04/2015,61,5,0,1410000,0,55,3,25636,470000,1,6,0,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,
17,65,6977,21/04/2015,61,5,0,2260000,0,80,4,28250,565000,6,6,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
6,65,6977,20/04/2015,61,5,,1460002,,55,3,26545,486667,2,6,,,,,,2016,,,,,,,,,,,,,,,,,,,
6,65,6977,20/04/2015,61,5,0,1460002,0,55,3,26545,486667,2,6,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
4,65,6977,16/04/2015,61,5,,1380001,,55,3,25091,460000,1,6,,,,,,2016,,,,,,,,,,,,,,,,,,,
4,65,6977,16/04/2015,61,5,0,1380001,0,55,3,25091,460000,1,6,0,0,0,0,0,2016,,,,,,,,,,,,,,,,,,,
8,70,6977,01/04/2015,61,6,,1340001,52,,3,25769,446667,3,6,,,,,,2009,,,,,,,,,,,,,,,,,,,
8,70,6977,01/04/2015,61,6,0,1340001,52,0,3,25769,446667,3,6,0,0,0,0,0,2009,,,,,,,,,,,,,,,,,,,
11,65,6977,26/03/2015,61,5,,1440000,,60,3,24000,480000,4,6,,,,,,2014,,,,,,,,,,,,,,,,,,,
11,65,6977,26/03/2015,61,5,0,1440000,0,60,3,24000,480000,4,6,0,0,0,0,0,2014,,,,,,,,,,,,,,,,,,,
8,65,6977,25/03/2015,61,5,,1400000,,60,3,23333,466667,2,6,19,,,,,2015,,,,,,,,,,,,,,,,,,,
8,65,6977,25/03/2015,61,5,0,1400000,0,60,3,23333,466667,2,6,19,0,0,0,0,2015,,,,,,,,,,,,,,,,,,,
5,65,6977,30/12/2014,61,5,0,1450001,75,75,3,19333,483333.67,2,6,19,1,0,0,0,2014,,,,,,,,,,,,,,,,,,,
5,65,6977,30/12/2014,61,5,,1450001,75,75,3,19333,483333.67,2,6,19,1,,,,2014,,,,,,,,,,,,,,,,,,,
10,69,6977,27/11/2014,61,4,,930001,50,,2,18600,465000.5,2,4,,,,,,1955,,,,,,,,,,,,,,,,,,,
10,70,6977,06/11/2014,61,6,,1517000,56,,2,27089,758500,4,6,15,,,,,2014,,,,,,,,,,,,,,,,,,,
10,70,6977,06/11/2014,61,6,0,1517000,56,0,2,27089,758500,4,6,15,0,0,0,0,2014,,,,,,,,,,,,,,,,,,,
0,70,6977,05/11/2014,61,6,0,1319998,51,51,3,25882,439999.33,2,6,6,0,0,0,0,2012,,,,,,,,,,,,,,,,,,,
0,70,6977,05/11/2014,61,6,,1319998,51,51,3,25882,439999.33,2,6,6,,,,,2012,,,,,,,,,,,,,,,,,,,
0,38,6884,29/12/2016,62,7,0,4265000,125,0,5,34120,853000,7,12,43,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,
37,520,6649,30/12/2013,62,34,36,3418000,111,111,5,30793,683600,9,12,48,2,,,,1993,,,,,,,,,,,,,,,,,,,
35,521,6649,30/12/2013,62,36,,3060000,102,,4,30000,765000,9,12,,,,,,1991,,,,,,,,,,,,,,,,,,,
19,234,6649,10/11/2013,62,55,,1900000,54,,3,35185,633333.33,3,3,,,,,,1980,,,,,,,,,,,,,,,,,,,
4,29,7073,23/12/2017,63,19,0,621413,37,35,2,17755,310706.5,0,2,4,0,0,10,25,1970,,,,,,,,,,,,,,,,,,,
1,42,7073,20/11/2014,63,5,,1050000,70,70,3,15000,350000,0,2,5,,,,,1948,,,,,,,,,,,,,,,,,,,
1,38,7073,01/11/2012,63,11,,850001,64,,2,13281,425000.5,1,1,,,,,,1960,,,,,,,,,,,,,,,,,,,
4,38,7073,15/10/2012,63,11,,800000,,54,3,14815,266666.67,0,4,3,,,,,1950,,,,,,,,,,,,,,,,,,,
15,42,7109,24/10/2019,64,20,0,1790000,50,35,3,51143,596666.67,4,5,11,1,0,0,0,2005,,,,,,,,,,,,,,,,,,,
21,42,7109,30/12/2013,64,20,,1520001,65,,2.5,23385,608000.4,6,6,21,1,,19,,2005,,,,,,,,,,,,,,,,,,,
21,36,7109,16/08/2012,64,18,,1645000,,75,3,21933,548333.33,6,6,,,,,,2008,,,,,,,,,,,,,,,,,,,
0,356,6135,01/07/2020,65,1,3,2150000,99,40,4,53750,537500,4,4,3,0,0,50,0,2008,,,,,,,,,,,,,,,,,,,
0,579,6624,27/12/2016,66,5,0,5299999,203,203,6,26108,883333.17,0,1,1,1,0,0,80,2001,,,,,,,,,,,,,,,,,,,
0,103,7098,27/04/2015,67,42,,2450000,105,105,4,23333,612500,1,1,,,,,,1970,,,,,,,,,,,,,,,,,,,
4,319,7110,26/03/2015,67,1164,,1680000,67,67,3.5,25075,480000,2,4,8,1,,,,1980,,,,,,,,,,,,,,,,,,,
70,64,7096,22/12/2016,67,76,,3360052,127,127,5,26457,672010.4,10,27,170,,,,,2016,,,,,,,,,,,,,,,,,,,
2,64,7096,15/11/2016,67,76,,2359983,,87,3.5,27126,674280.86,1,27,,,,,,2016,,,,,,,,,,,,,,,,,,,
0,19,7098,04/11/2014,67,46,,1530000,62,62,3,24677,510000,0,3,,,,,,1970,,,,,,,,,,,,,,,,,,,
0,114,7098,16/12/2013,67,40,,370000,69,69,3,7971,183333.33,1,1,,,,,,1930,,,,,,,,,,,,,,,,,,,
0,19,7098,16/12/2013,67,46,,32489,67,67,2,485,16244.5,3,3,,,,,,1955,,,,,,,,,,,,,,,,,,,
214,717,6108,17/06/2020,68,19,214,2980002,72,72,2,41389,1490001,14,41,80,2,0,0,0,2009,,,,,,,,,,,,,,,,,,,
0,725,6108,11/06/2020,68,12,0,4999999,134,124,3,40323,1666666,5,29,111,2,0,0,0,2002,,,,,,,,,,,,,,,,,,,
37,724,6108,09/05/2020,68,16,802,3800000,101,101,4,37624,950000,8,29,117,1,0,0,0,2010,,,,,,,,,,,,,,,,,,,
0,723,6108,26/04/2018,68,1,11,4450000,170,130,5,34231,890000,4,28,107,2,0,0,0,2009,,,,,,,,,,,,,,,,,,,
0,731,6108,16/04/2018,68,4,0,3850000,130,130,3,29615,1283333,11,44,164,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,
50,724,6108,15/03/2018,68,16,0,3720001,107,107,3,34766,1240000,5,9,30,1,0,0,0,2005,,,,,,,,,,,,,,,,,,,
163,731,6108,09/03/2018,68,4,0,40000001,540,540,6,74074,6666667,41,44,164,4,0,0,0,2017,,,,,,,,,,,,,,,,,,,
0,725,6108,04/03/2018,68,12,34,1750000,96,73,3,23973,583333,7,28,114,2,0,0,0,2002,,,,,,,,,,,,,,,,,,,
0,725,6108,22/02/2018,68,12,0,3250000,73,95,2,33684,1600000,3,29,150,2,0,0,0,2012,,,,,,,,,,,,,,,,,,,
0,721,6108,15/02/2018,68,5,0,5150000,133,131,4,39313,1287500,3,29,140,2,0,0,0,2010,,,,,,,,,,,,,,,,,,,
19,719,6108,15/02/2018,68,17,0,4100000,113,113,4,36283,1025000,3,38,174,2,0,0,0,2008,,,,,,,,,,,,,,,,,,,
233,717,6108,13/02/2018,68,19,0,4400000,124,124,2.5,34838,1727955,13,39,126,2,0,0,0,2008,,,,,,,,,,,,,,,,,,,
132,719,6108,01/04/2015,68,17,,7550000,164,164,5,46037,1510000,26,42,100,1,,,,2008,,,,,,,,,,,,,,,,,,,
39,719,6108,19/03/2015,68,17,,2599998,62,62,2,41935,1299999,7,38,,,,,,1970,,,,,,,,,,,,,,,,,,,
0,731,6108,26/12/2019,68,4,0,3200000,90,90,3,35556,1066666.67,5,44,164,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,
0,731,6108,02/12/2019,68,4,0,3800000,73,73,3,52055,1266666.67,11,44,164,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,
0,723,6108,25/11/2019,68,1,0,4200000,139,138,5,30435,840000,1,26,100,2,0,0,0,2010,,,,,,,,,,,,,,,,,,,
0,731,6108,24/11/2019,68,4,149,9400000,212,212,5,44340,1880000,34,40,160,2,0,0,0,2016,,,,,,,,,,,,,,,,,,,
114,725,6108,24/11/2019,68,12,0,22000000,477,360,6,61111,3666666.67,27,30,114,2,0,0,0,2008,,,,,,,,,,,,,,,,,,,
